0.8480572208619425,0.6239789540013909,0.9348501028436155,0.9459196460032301,0.9558138626201901,0.9630305028495602,0.9713541926309658,0.9789477464527719,0.9859668938966657,0.9919990274436024,0.9988273806765946,1.0052942459447625,0.9635124275936819,0.9938309718506118,1.0075155134387654,1.015026316891413,1.0230687842775705,1.0299501879648152,1.0372882085715995,1.0427495615353246,1.047553969558689,1.0536707011622515,1.0583827136484283,1.0645368356218634,1.0694978281029677,0.10654601185128339,-0.4819636494233331,0.2607994165763099,0.2544468271060661,0.2469863390726718,0.2392422202746833,0.2269772188475017,0.2210680831553904,0.21402825833479255,0.21515686157796993,0.20739570499625326,0.20173481006904664,0.19832659149550638,0.18829931973245193,0.17553067407766923,0.1726046899296825,0.15497607155009724,0.1507082838858992,0.14688890339872562,0.14762194808811588,0.1450740202220556,0.137497301334285,0.12332488359540693,0.11495679034534363,0.10597687106441009,-0.9314263134619916,-0.9301795477264787,-0.9310125671406472,-0.9310517850768348,-0.9296916836371241,-0.9330091556686078,-0.9328798646479639,-0.9356269695285965,-0.9353432684725465,-0.9356496264526867,-0.9350560401601641,-0.9364459822716593,-0.9199170465855715,-0.9060866572432196,-0.902986832618367,-0.9053551855225772,-0.9049301655347589,-0.905182975432948,-0.9067822433927158,-0.9107586549651983,-0.911922771235474,-0.9167783608057777,-0.9181936458575335,-0.9217040628899882,-0.9236212208259795
-2.073937350418424,-2.0859446572698674,-2.0646242163542814,-2.061337809808043,-2.0582346649730088,-2.054110577751779,-2.0527785584554805,-2.050664166908591,-2.0460144623463763,-2.0441332102961773,-2.039953403685827,-2.03914838932407,-2.037141527652117,-2.033905432060219,-2.0325848230381456,-2.0249535610902174,-2.0224219898340756,-2.022680140438777,-2.0209512237695515,-2.016485498514025,-2.0585802035270926,-2.0307109307312605,-2.0211645628521295,-2.0181637879348413,-2.0119202865676122,1.8913071484518973,1.7952966089334166,1.9222354576431848,1.9227281951688742,1.9174864022686844,1.9122857099884887,1.9140676679719746,1.916567505173004,1.920434123746788,1.9168675616016402,1.9128330059341685,1.9119759597134927,1.907272099636793,1.9027193866465466,1.8999088482055586,1.898043347419426,1.897441945252843,1.895576725016315,1.9015304289095334,1.8974752222170368,1.8978665643873678,1.894455659450659,1.896177100877347,1.8922850110293834,1.893447794015301,1.5872055079091287,1.5823888098933803,1.574623239676365,1.5710233728284746,1.5666951954881225,1.5631780246561136,1.5576672208203663,1.5519547643993794,1.5484535217776734,1.5451403818452842,1.539962641754705,1.5309411104080928,1.5279557970628102,1.5239113723724045,1.518949319465971,1.5122298459425625,1.5064233316687459,1.5016251662238163,1.4916437935036344,1.4888137630502025,1.499897215703583,1.511495494091732,1.5075015833561454,1.5033583099632755,1.4969376491319968
-2.065839827836689,-2.0749599058906836,-2.059767198575606,-2.0569960518019,-2.053583270371459,-2.0512131502797084,-2.0489079256176974,-2.0481502059834047,-2.045324988025506,-2.041916469721446,-2.0890755590528993,-2.0638381641944386,-2.056103870831727,-2.0518251867702575,-2.0486482896084857,-2.0400193740299013,-2.0373047056699476,-2.036908559530995,-2.036412553720363,-2.031698789085171,-2.02663374002961,-2.0236524910101963,-2.0209744460604573,-2.020996744795349,-2.018360871391681,1.885390968018343,1.7853044279444423,1.9120270576702199,1.915766454259695,1.9109498724616016,1.909933266799701,1.9104422646911892,1.910868786607613,1.9075218028820367,1.908121736439306,1.9022251440149887,1.8952351348379404,1.8947730821863595,1.8934402249138793,1.8883281901088238,1.8931789622949196,1.8929086425209714,1.8970296198645702,1.8890097370117933,1.8878607391868607,1.8833756286241952,1.883629204788706,1.8805009729941318,1.883691291335562,1.8829007207480293,1.8288915397105034,1.8227614790511393,1.8171761228790526,1.8139068432483854,1.8116678630554688,1.8070247303577975,1.8042637150153948,1.8013097139500105,1.795984292137822,1.788819492172135,1.803948126587089,1.8153666748741772,1.8116940436650106,1.8068162752410666,1.799734228705594,1.7952781207001882,1.787177417823121,1.7773039901319079,1.773404626029805,1.7657476277475586,1.7590147948356536,1.7522547346087236,1.7474636875768768,1.7394811801546464,1.734503325191291
-2.028085013889816,-2.036778292030405,-2.0209782597619195,-2.0182034498137655,-2.018497295211275,-2.016516615273904,-2.0162511189381083,-2.0146075454248207,-2.0132215185558526,-2.0584910337693514,-2.03150641251372,-2.0252881766742887,-2.021385650213879,-2.0195216863782406,-2.0169641611340605,-2.008652317748958,-2.0068503326993223,-2.0083415422416175,-2.007673300683443,-2.002287834076226,-1.9993280840474381,-1.9957738990921945,-1.9922413616813457,-1.9926369628651883,-1.9899416913703314,1.869392149031265,1.7603370208866926,1.9006210772374614,1.9061697552979644,1.9016155585461418,1.8978369893009164,1.9000015697503172,1.8948126193990953,1.8904772231038647,1.887038997900862,1.8838322968471404,1.8788068695055853,1.878705084342611,1.874812876770301,1.8770938815384715,1.878232965578995,1.8801146314727097,1.8851333905907461,1.8794754719493754,1.8755497483119923,1.877737598932708,1.8804123095465757,1.8755007638376007,1.8714867432240476,1.8724952894101714,1.6787459013916926,1.674907340592434,1.670966204655239,1.6647981720740468,1.662921149721306,1.6560570603174916,1.6519104711135157,1.6481013206498147,1.6439881662870215,1.656471794775703,1.6652304270954663,1.6622298841371652,1.6557658061829699,1.6487252743317642,1.6451802345641524,1.637540729358739,1.6324288731252645,1.6211738394313098,1.6163633201731056,1.6088193801996813,1.6032623391023897,1.594943709899994,1.5888198495640862,1.5829023100778943,1.5772016592301488
-2.0519557974034344,-2.099539450341956,-2.0670862778954273,-2.0596059002121656,-2.0562526360979385,-2.0526317543249015,-2.0507946034742135,-2.048877104018626,-2.04671241939965,-2.0436570697775123,-2.04083591474436,-2.04123958640849,-2.040916101670839,-2.0390032694208005,-2.037610593995983,-2.030761371999328,-2.029093680669475,-2.0298620706083104,-2.0294564226221894,-2.025306528547666,-2.0219603872196243,-2.0188963880615667,-2.0156756534048106,-2.016227697157611,-2.013724058908537,1.8698679926892738,1.7588707920675446,1.8893205519171405,1.8914690145090987,1.8918676849820972,1.8928543456793074,1.8882273610312459,1.8953707690388146,1.894134553542697,1.886653681436288,1.8846364737685972,1.8777976651711978,1.8791164650391394,1.88136715607857,1.873234980075989,1.8749920890683565,1.8776197286778389,1.8775730191868176,1.8751811565552248,1.8779139497002044,1.875622574594325,1.8762271505766153,1.8760533982726308,1.8729487267714275,1.8671705522288573,1.5381932602607498,1.5485706479793682,1.560992834017244,1.559352149121249,1.5522137848113413,1.5454077641002815,1.538419374227068,1.5316016547822573,1.5227972114796817,1.5183076041688297,1.5082335971925158,1.5050148624988278,1.4996930075161852,1.4930106616857077,1.485284506592897,1.4761562375052288,1.4689670134976047,1.4598613998732863,1.4587501457339014,1.4494926843137574,1.4430148486227525,1.4386738376070558,1.430849148730479,1.4241311636857066,1.422388632903015
-1.98622755010067,-1.9900099504739177,-1.9824781363855333,-1.9794109688495125,-1.978573370902953,-1.9757781244262165,-1.9748086088482346,-1.974130198574025,-2.0166172139701333,-1.9911062652228242,-1.9832450781821496,-1.9810178778406549,-1.9787495288109913,-1.9755291747622776,-1.9740849159774372,-1.9661571264328845,-1.964380672822464,-1.9652694821113112,-1.9650723208547463,-1.9605176070529853,-1.9558074123015985,-1.95365397455412,-1.9500650866125537,-1.9503889532361764,-1.9492475526724296,1.725501722277559,1.618764983207018,1.756225416745433,1.7553648073760528,1.7557551223593053,1.7520310941886845,1.7534855378631635,1.7501833095692567,1.7463811147003652,1.7383698392898983,1.7359236118070727,1.7376816898062315,1.733647476543492,1.7321790249438211,1.7310104777094346,1.7340679531645178,1.7333350347237075,1.7309083898142366,1.7293393466500757,1.7253123274132403,1.7308583951171217,1.732735917788454,1.7311204028932416,1.727254443341335,1.7293279641715986,1.3257985441131181,1.3190692586105703,1.3156812725067404,1.3076584848432913,1.3032766715605442,1.298070792777964,1.2950856723433286,1.2896082625215934,1.3014494021043468,1.3088089776787573,1.3042702012204512,1.2969205150849399,1.2896018628221722,1.279868789533863,1.2732688055041228,1.2670113286375027,1.2584722873737768,1.2511592440819768,1.2442760997865856,1.2392021192975224,1.2313869699170295,1.223693759054792,1.2197441785910654,1.2098066307985695,1.2053996402232052
-2.04520367943054,-2.025161249540256,-2.0146409054546113,-2.0088848057379614,-2.006924146877434,-2.003248528916201,-2.0021353552033467,-1.9998927841750112,-1.996824754207229,-1.9957278101470843,-1.9924803200071988,-1.9920048168304194,-1.9912632327716147,-1.9902052069124931,-1.988851269963094,-1.980911824500541,-1.9804449458398758,-1.9812144862153789,-1.9802731320643525,-1.9762110731853948,-1.9721747357735924,-1.9692688914698673,-1.966225975907458,-1.9671999342491462,-1.9639000388012648,1.715004248969611,1.6058088223106477,1.751571883610261,1.7514025685629093,1.745808656717971,1.749506837273425,1.7502434440307995,1.7470831260070208,1.7439857905743732,1.740809550380921,1.7363552433752543,1.736382545458131,1.738162369997979,1.735160956415287,1.7353699026979168,1.733821849345314,1.733807209393961,1.7341280298051016,1.7304953362950206,1.72907762635471,1.7287833053558708,1.726599892721915,1.7257990128120797,1.7231328872375629,1.7210433078325116,1.5253989986187426,1.533294141114475,1.527698529569487,1.5233731020679706,1.515982411650957,1.5112571193519393,1.504019461774535,1.4981818794306383,1.4909084594458886,1.4844952993269231,1.4792515885091861,1.472556476308973,1.4640177253271283,1.4610795347972656,1.451405284357193,1.4441576123402933,1.439786673466794,1.4306033459657057,1.4224901136116823,1.4179329922414907,1.4107584778352789,1.4058946960043142,1.398661915667911,1.393610079170022,1.390253220870692
-2.2084728016732025,-2.209550489821698,-2.2061107102281117,-2.20216813450779,-2.200382158142218,-2.19841902444608,-2.197363685304317,-2.196442053193945,-2.1939108904353035,-2.19148594979594,-2.1896895782408508,-2.1884575582029364,-2.187986781570522,-2.1862152481140384,-2.1850300669917666,-2.178017503160068,-2.1760700456511475,-2.176462579091451,-2.177164638999169,-2.172458440520403,-2.1677958611998456,-2.1650807906334677,-2.162242642910602,-2.1624969153855877,-2.1595000486124936,2.0148110696477013,1.9130005448642986,2.036424740017191,2.0428576763715878,2.0411286415371,2.0454244664904624,2.0423132324609896,2.0436186350759624,2.0447014490965447,2.0354972332768764,2.030594201771067,2.02995058955685,2.029413131649621,2.0313115203583423,2.0310538600368067,2.0286756108924124,2.0267031472279706,2.0287731182241227,2.0265668620215505,2.02435197947546,2.025978580114997,2.022610939280446,2.0225941856029053,2.022940776545069,2.0181387027393476,1.807327798105603,1.8030752109590427,1.797759671013799,1.796178241336027,1.7883786619970956,1.7812377236231507,1.7790520878489582,1.7752083849540163,1.7694461250040132,1.762146727630469,1.7564172196468344,1.7516838229955092,1.7464115677169147,1.742399297685032,1.7373333780461324,1.7308902598390115,1.7235925731812818,1.7161993675149332,1.7115686893826008,1.7082241736543118,1.7040890882817386,1.6964040012494095,1.6881311514940112,1.6828477747059816,1.681229939083265
-2.1496343849206836,-2.1527313999916116,-2.1454402012325264,-2.14450359940322,-2.1443408096117706,-2.1423140396979954,-2.1420076261534096,-2.141392351637176,-2.139739205125799,-2.1390359929086924,-2.136760112089498,-2.136456396921572,-2.136344619697094,-2.13571893191562,-2.134703352061699,-2.1277092498361707,-2.128055676398744,-2.1284089724291104,-2.127485692101666,-2.124106460383843,-2.1702611347655045,-2.141677301077862,-2.133362396909195,-2.1314316222144427,-2.127326769393821,2.0017839806943134,1.8910313797815554,2.029937268649979,2.032631320333951,2.0338090547222962,2.033330498242812,2.032287632411789,2.0305114741528723,2.0222888499244367,2.0215173540699567,2.022425711702413,2.0208958525115,2.017909908361795,2.016705667796541,2.013155169076154,2.014540553603579,2.0104516404083106,2.0048068636098213,2.010366540691407,2.010847694769657,2.005056925451246,2.005653309571044,2.0029224288140393,2.004366086535282,2.002064593698746,1.8172630208221328,1.8097494666610183,1.805425408347865,1.8003675269822028,1.7983589494327272,1.7907222820153923,1.7850894270738995,1.7792483424486347,1.7765346806911204,1.770766912894016,1.7629382201483255,1.7569709096988615,1.7509713561389841,1.7457267272839678,1.7411473788880187,1.7316125385603274,1.7268918867301206,1.7203313774755744,1.7156559798244646,1.709881737303063,1.7229220731200527,1.7323139082470136,1.730662044416305,1.7212824489411596,1.7146143718080002
-2.164039747880394,-2.164654709549372,-2.160202123475489,-2.1598604585256154,-2.1595457678085492,-2.1569846881755326,-2.1573384010586145,-2.1558356310753015,-2.1533893538239086,-2.151396161900885,-2.1512058867676305,-2.149499655144277,-2.149595705365967,-2.1487357940944194,-2.1478234186182026,-2.14037349272378,-2.13896478841323,-2.1404180354507214,-2.139813666256396,-2.13737307667772,-2.1315642218814275,-2.12871164402796,-2.17590247203014,-2.151902912032531,-2.1418218029851706,2.000327827218434,1.8931357140035274,2.029227418548975,2.029315278002212,2.0299675100717507,2.0277034373342593,2.0250513860356167,2.0166811412106265,2.0149190932836682,2.017349147904926,2.0119530393709084,2.0151930355712504,2.0117181141733993,2.0131945073466104,2.0112611475219775,2.005719539737258,2.0044905291396216,2.005916123786534,2.0007001461033833,2.00738244570969,2.00371446188848,2.0024216930953216,2.000256468732986,1.9997618961969899,1.9990122960681658,1.7565781196291486,1.7474052275714864,1.7429526753040008,1.734593869103931,1.7312332134889439,1.7241373602796322,1.7187211022513729,1.7120025469467754,1.708852730947788,1.7002858624915365,1.6965943759837456,1.686693573451405,1.68186834833711,1.6744452543905821,1.6712391905151365,1.6639799161063622,1.6558050169429597,1.6484876317287858,1.6430725433189977,1.6367573471783656,1.6261009995569413,1.622996962578149,1.6351080642512306,1.6456741735390499,1.6402466576875014
